Month,DP,EP,Mkt-RF,SMB,HML,STR,TB,TS,INF,IP,RV
200706,0.019456804798511,0.0637429324407811,-1.96,0.75,-1.07,-0.65,4.61,0.4199999999999999,2.692765113974227,0.0180065118631445,-3.0107026969095996
200707,0.019456804798511,0.0637429324407811,-3.73,-2.98,-3.72,-3.59,4.82,-0.04,2.317890586495808,-0.1531753636562105,-2.635939010859771
200708,0.019456804798511,0.0637429324407811,0.92,-0.37,-1.86,-2.61,4.2,0.3399999999999998,1.897448478900876,0.1920338941300947,-3.141315377631191
200709,0.019456804798511,0.0637429324407811,3.22,-2.43,-2.23,0.36,3.89,0.6999999999999997,2.8338264299802685,0.2482116761762132,-3.193625245331456
200710,0.019456804798511,0.0637429324407811,1.8,-0.03,-3.05,-3.96,3.9,0.5800000000000005,3.610698365527476,-0.2994904835991407,-2.5892162526101363
200711,0.019456804798511,0.0637429324407811,-4.83,-3.01,-0.95,-1.69,3.27,0.7000000000000002,4.373267326732666,0.5630961927298284,-3.027217845481757
200712,0.019456804798511,0.0637429324407811,-0.87,0.15,-0.54,-2.05,3.0,1.04,4.108813392417532,0.05244269461524,-2.6662875500314387
200801,0.0194711268396809,0.0464694978092349,-6.36,-0.66,3.98,6.93,2.75,0.92,4.294695655165981,-0.1177386358746868,-2.868311559833814
200802,0.0194711268396809,0.0464694978092349,-3.09,-0.66,-0.84,5.05,2.12,1.4099999999999997,4.142959270611968,-0.3650871353044871,-2.5306220228278606
200803,0.0194711268396809,0.0464694978092349,-0.93,0.56,0.3,-0.37,1.26,2.1900000000000004,3.9749035501344334,-0.325842045218927,-2.9208787332200585
200804,0.0194711268396809,0.0464694978092349,4.6,-1.14,-1.04,3.13,1.29,2.48,3.903760975988813,-0.6832913526329532,-3.2063305826843216
200805,0.0194711268396809,0.0464694978092349,1.86,3.06,-1.49,-2.28,1.73,2.33,4.088413823123993,-0.6059017851470672,-2.8382925460430926
200806,0.0194711268396809,0.0464694978092349,-8.44,1.15,-2.67,-7.09,1.86,2.13,4.935966105947864,-0.2665481564335104,-2.705649104414729
200807,0.0194711268396809,0.0464694978092349,-0.77,3.72,5.42,7.94,1.63,2.3600000000000003,5.497512078341837,-0.4442993598364086,-2.8350023074673585
200808,0.0194711268396809,0.0464694978092349,1.53,3.46,1.59,-0.51,1.72,2.1100000000000003,5.308017162091239,-1.5857752958618576,-1.8689499223765953
200809,0.0194711268396809,0.0464694978092349,-9.24,0.25,5.92,-3.75,1.13,2.72,4.953319875136075,-4.380202116004128,-1.4228935480406675
200810,0.0194711268396809,0.0464694978092349,-17.23,-3.34,-2.3,-9.37,0.67,3.34,3.7310578899565128,1.001079532701299,-1.6585631467844164
200811,0.0194711268396809,0.0464694978092349,-7.86,-3.89,-6.31,-9.99,0.19,2.74,1.0999174706166848,-1.2981556813227213,-1.9537647039750077
200812,0.0194711268396809,0.0464694978092349,1.74,3.29,0.15,5.46,0.03,2.22,-0.022228002553859,-2.831490453945529,-2.212629959175521
200901,0.0205909657953523,0.0107923061301459,-8.12,-2.13,-11.29,0.18,0.13,2.74,-0.1135860190221271,-2.4792558591163805,-2.3045281348724154
200902,0.0205909657953523,0.0107923061301459,-10.1,-1.33,-6.95,-7.01,0.3,2.72,0.0084631406715107,-0.6108772124356898,-1.9469844070363502
200903,0.0205909657953523,0.0107923061301459,8.95,0.68,3.48,3.04,0.21,2.5,-0.4464787676623838,-1.5502975824556176,-2.4430350717575084
200904,0.0205909657953523,0.0107923061301459,10.18,7.13,5.36,-6.52,0.16,3.0,-0.5763244243767063,-0.7991498553412635,-2.527204178979255
200905,0.0205909657953523,0.0107923061301459,5.21,-2.32,0.27,-2.71,0.18,3.29,-1.015761495855172,-0.97530782169597,-2.831436498015262
200906,0.0205909657953523,0.0107923061301459,0.43,2.29,-2.73,4.8,0.18,3.35,-1.2291746182109151,-0.3046440561448982,-2.7902010571988654
200907,0.0205909657953523,0.0107923061301459,7.72,2.39,4.84,4.43,0.18,3.34,-1.958761003762277,1.194434473768724,-3.064736787342145
200908,0.0205909657953523,0.0107923061301459,3.33,-0.09,7.63,-2.08,0.17,3.23,-1.4838355663267633,1.116978824891124,-3.1296379654145006
200909,0.0205909657953523,0.0107923061301459,4.08,2.73,1.04,1.12,0.12,3.19,-1.377942862886472,0.8557413482541909,-2.77364934828828
200910,0.0205909657953523,0.0107923061301459,-2.59,-4.93,-4.2,2.14,0.07,3.3400000000000003,-0.2239682942003384,0.2290531364376402,-3.106974455798115
200911,0.0205909657953523,0.0107923061301459,5.56,-2.68,-0.34,0.45,0.05,3.16,1.9145871744709275,0.4022670327098909,-3.4883175905843267
200912,0.0205909657953523,0.0107923061301459,2.75,6.23,-0.17,1.47,0.05,3.8,2.8141231232083674,0.3307339246144902,-3.1093831790291033
201001,0.0258901545784329,0.05888537165831,-3.36,0.34,0.43,3.64,0.06,3.57,2.621111388976716,1.0700671299129327,-3.0217483538880834
201002,0.0258901545784329,0.05888537165831,3.4,1.51,3.23,1.63,0.11,3.5,2.151336357866529,0.3431956775956424,-3.6821986136676252
201003,0.0258901545784329,0.05888537165831,6.31,1.85,2.21,0.8,0.15,3.69,2.2861714393279886,0.7203577318620091,-3.1616977332723755
201004,0.0258901545784329,0.05888537165831,2.0,4.98,2.89,-1.86,0.16,3.53,2.2067707525304403,0.3518896317916464,-2.4075400186039446
201005,0.0258901545784329,0.05888537165831,-7.89,0.04,-2.44,0.52,0.16,3.15,2.003548929218568,1.3739911186381404,-2.593230774280458
201006,0.0258901545784329,0.05888537165831,-5.57,-2.47,-4.7,-4.87,0.12,2.85,1.1215605940686268,0.2155896272709512,-2.849579356481412
201007,0.0258901545784329,0.05888537165831,6.93,0.14,-0.33,4.11,0.16,2.78,1.3407784804821077,0.3835703489782904,-2.956399496836129
201008,0.0258901545784329,0.05888537165831,-4.77,-3.13,-1.93,1.0,0.16,2.31,1.1501775395112546,0.3660617307771563,-3.0294024239021797
201009,0.0258901545784329,0.05888537165831,9.54,3.77,-3.18,3.29,0.15,2.38,1.1183122472331777,0.2878283700489925,-3.415366267334709
201010,0.0258901545784329,0.05888537165831,3.88,0.86,-2.51,-1.34,0.13,2.5,1.1666951489314623,-0.2721406386635649,-3.1775235907107686
201011,0.0258901545784329,0.05888537165831,0.6,3.64,-0.92,-0.95,0.14,2.67,1.084544776600338,0.0794784657632385,-3.545758576053717
201012,0.0258901545784329,0.05888537165831,6.82,0.99,3.76,2.27,0.14,3.16,1.437793022217937,0.9795278887062996,-3.5274135276558476
201101,0.0202299791737126,0.0688424500258103,1.99,-2.38,0.75,-0.09,0.15,3.27,1.7007834915029774,-0.2037717542642925,-3.422139992900761
201102,0.0202299791737126,0.0688424500258103,3.49,1.65,1.27,-0.69,0.13,3.29,2.124898173333145,-0.4297902229684069,-3.027288148851851
201103,0.0202299791737126,0.0688424500258103,0.46,2.63,-1.85,-0.86,0.1,3.37,2.619241510354109,1.06352091017603,-3.6797385824688273
201104,0.0202299791737126,0.0688424500258103,2.9,-0.5,-2.49,-1.08,0.06,3.26,3.0772344447868694,-0.3505990508820833,-3.4879066718352942
201105,0.0202299791737126,0.0688424500258103,-1.27,-0.71,-2.0,-1.22,0.04,3.01,3.4589718808965,0.1334721443634778,-3.038566963626575
201106,0.0202299791737126,0.0688424500258103,-1.75,0.13,-0.39,-0.93,0.04,3.14,3.502318150636041,0.2870624616779116,-3.1515167911449695
201107,0.0202299791737126,0.0688424500258103,-2.35,-1.2,-0.9,-1.07,0.04,2.78,3.5798809769996165,0.4746578029851012,-1.9758442210381346
201108,0.0202299791737126,0.0688424500258103,-5.99,-3.2,-2.36,-1.35,0.02,2.21,3.75499603070808,0.6389884552417069,-2.486969610114436
201109,0.0202299791737126,0.0688424500258103,-7.59,-3.65,-1.72,-9.57,0.01,1.91,3.812621692818685,-0.072347258427996,-2.453080410116274
201110,0.0202299791737126,0.0688424500258103,11.35,3.46,0.1,12.21,0.02,2.15,3.5222681306640524,0.6990563843747299,-2.434604850042187
201111,0.0202299791737126,0.0688424500258103,-0.28,-0.27,-0.45,1.25,0.01,2.0700000000000003,3.451432214581729,-0.0011495165760377,-2.9455205311022867
201112,0.0202299791737126,0.0688424500258103,0.74,-0.33,1.63,-1.54,0.01,1.88,3.062066838419386,0.5251261086431036,-3.6705361596218604
201201,0.0206062590634794,0.0677909279443639,5.05,2.05,-0.97,6.52,0.03,1.8,3.0087663379855023,0.6083552162405415,-3.6899214635381368
201202,0.0206062590634794,0.0677909279443639,4.42,-1.7,0.43,-0.34,0.09,1.89,2.898178442347388,0.3274470701288612,-3.3817117181283343
201203,0.0206062590634794,0.0677909279443639,3.11,-0.47,1.14,-0.8,0.08,2.15,2.5828752813320977,-0.5190744408363313,-3.2103403849639043
201204,0.0206062590634794,0.0677909279443639,-0.85,-0.55,-0.78,-0.46,0.08,1.87,2.2731633741348567,0.7270795998422397,-3.2524480588356663
201205,0.0206062590634794,0.0677909279443639,-6.19,-0.12,-1.06,-3.34,0.09,1.5,1.7379429374660749,0.1964145858643018,-2.836545802343598
201206,0.0206062590634794,0.0677909279443639,3.89,0.84,0.62,-0.79,0.09,1.5799999999999998,1.653870448297634,0.010873434251124,-3.233835568686114
201207,0.0206062590634794,0.0677909279443639,0.79,-2.8,-0.02,1.47,0.1,1.41,1.4175114798464783,0.2013418000141431,-3.6124086507913953
201208,0.0206062590634794,0.0677909279443639,2.55,0.45,1.3,3.03,0.1,1.47,1.6859349154821237,-0.3952209081175328,-3.4320417942603734
201209,0.0206062590634794,0.0677909279443639,2.73,0.61,1.6,-0.19,0.11,1.5399999999999998,1.9497168982819613,-0.0696770294976389,-3.4925698486767818
201210,0.0206062590634794,0.0677909279443639,-1.76,-0.9,3.59,0.25,0.1,1.62,2.1556780595369363,0.3128396938243627,-3.1322536546488555
201211,0.0206062590634794,0.0677909279443639,0.78,0.47,-0.84,0.91,0.09,1.53,1.7960197033926262,0.4013635082143585,-3.436337723426136
201212,0.0206062590634794,0.0677909279443639,1.18,1.91,3.51,0.18,0.07,1.71,1.7595049796895523,0.2699777401107051,-3.5027923351557346
201301,0.0240277414691906,0.0665164772639899,5.57,0.47,0.96,-1.42,0.07,1.95,1.684061762098299,0.004582559389954,-3.345216755469299
201302,0.0240277414691906,0.0665164772639899,1.29,-0.25,0.11,-1.19,0.1,1.7899999999999998,2.0181404902574807,0.4790082573936205,-3.816175901620525
201303,0.0240277414691906,0.0665164772639899,4.03,0.86,-0.19,-1.86,0.09,1.78,1.5187472411246183,0.4109521015310147,-3.1936644602074136
201304,0.0240277414691906,0.0665164772639899,1.55,-2.25,0.45,-1.19,0.06,1.64,1.138808047576867,-0.1140506344445069,-3.446158503570768
201305,0.0240277414691906,0.0665164772639899,2.8,2.09,2.63,1.64,0.04,2.12,1.3903888279197083,0.0918499117877225,-3.048928366276558
201306,0.0240277414691906,0.0665164772639899,-1.2,1.56,0.03,0.5,0.05,2.47,1.7157935271568725,0.1874683893164253,-3.7983899960312235
201307,0.0240277414691906,0.0665164772639899,5.65,1.8,0.57,1.94,0.04,2.56,1.885471805415806,-0.3190168718209207,-3.4793008134800094
201308,0.0240277414691906,0.0665164772639899,-2.71,-0.06,-2.69,-0.81,0.04,2.74,1.538809488600279,0.5863990991227697,-3.6911077930604543
201309,0.0240277414691906,0.0665164772639899,3.77,2.66,-1.22,-0.46,0.02,2.62,1.0947341081747997,0.5358476231057674,-3.272123204629771
201310,0.0240277414691906,0.0665164772639899,4.18,-1.51,1.25,-0.14,0.05,2.52,0.8767991434911471,-0.1187535673551676,-3.673595892151687
201311,0.0240277414691906,0.0665164772639899,3.13,1.4,0.32,0.67,0.07,2.68,1.2328701961954458,0.2459960588589105,-3.6007157006702273
201312,0.0240277414691906,0.0665164772639899,2.81,-0.44,-0.02,1.35,0.07,2.97,1.5128383667573295,0.2112491152196138,-3.3213172233892574
201401,0.02363550391786,0.0676844096190218,-3.32,0.58,-2.07,0.33,0.04,2.63,1.557758795574915,-0.3772750322033724,-3.340882715586711
201402,0.02363550391786,0.0676844096190218,4.65,0.16,-0.31,-0.19,0.05,2.6100000000000003,1.1204746347724948,0.7593075930759419,-3.5240649969333377
201403,0.02363550391786,0.0676844096190218,0.43,-1.13,4.93,2.66,0.05,2.68,1.6126949139408042,1.010735592005818,-3.2991448255747238
201404,0.02363550391786,0.0676844096190218,-0.19,-4.14,1.17,-2.1,0.03,2.64,2.015125303606169,0.0646513396484582,-3.7480858638655232
201405,0.02363550391786,0.0676844096190218,2.06,-1.89,-0.13,0.47,0.03,2.45,2.166947687079812,0.4093575864692944,-4.086801461568297
201406,0.02363550391786,0.0676844096190218,2.61,3.1,-0.7,-0.52,0.04,2.49,2.0589816945944195,0.3317054471275948,-3.4799885888859485
201407,0.02363550391786,0.0676844096190218,-2.04,-4.29,0.03,2.66,0.03,2.5500000000000003,1.9742378703305967,0.2121861311947581,-3.756260603626194
201408,0.02363550391786,0.0676844096190218,4.24,0.31,-0.45,1.61,0.03,2.3200000000000003,1.7150983482969062,-0.1557146094539496,-3.6174192844742024
201409,0.02363550391786,0.0676844096190218,-1.97,-3.73,-1.34,-0.19,0.02,2.5,1.6840509711232077,0.3130838663422119,-2.913993095607193
201410,0.02363550391786,0.0676844096190218,2.52,3.72,-1.81,-2.6,0.02,2.33,1.6095417021513292,0.0112645856963133,-4.401589926705383
201411,0.02363550391786,0.0676844096190218,2.55,-2.28,-3.09,-3.29,0.02,2.16,1.231524989320798,0.6321051139342782,-3.1090961808424677
201412,0.02363550391786,0.0676844096190218,-0.06,2.86,2.27,-1.01,0.03,2.14,0.6531213919623191,-0.0054997964110348,-3.0536344304421896
201501,0.0216422660725652,0.0561414868631884,-3.11,-0.91,-3.58,-0.42,0.03,1.65,-0.2299309782054281,-0.782171960109812,-3.5570563531362946
201502,0.0216422660725652,0.0561414868631884,6.13,0.31,-1.86,3.54,0.02,1.98,-0.0870314629352053,-0.6541280772271674,-3.182607151262354
201503,0.0216422660725652,0.0561414868631884,-1.12,3.07,-0.37,-0.12,0.03,1.91,-0.0220312844238734,-0.3204070824355698,-3.731140869760517
201504,0.0216422660725652,0.0561414868631884,0.59,-3.06,1.82,4.12,0.02,2.03,-0.1040309893939106,-0.5696103079824044,-3.5138322953621213
201505,0.0216422660725652,0.0561414868631884,1.36,0.82,-1.14,2.4,0.02,2.1,0.0350332182442958,-0.4553356248271467,-3.4284539468297464
201506,0.0216422660725652,0.0561414868631884,-1.53,2.89,-0.79,-3.58,0.02,2.33,0.1795718097550525,-0.3025311808539155,-3.3797618605498783
201507,0.0216422660725652,0.0561414868631884,1.54,-4.58,-4.13,-4.93,0.03,2.1700000000000004,0.2256861110409458,0.6241161009215013,-2.570917595677369
201508,0.0216422660725652,0.0561414868631884,-6.04,0.24,2.77,1.51,0.07,2.14,0.2413037985344868,-0.1592400786507575,-2.754087968861092
201509,0.0216422660725652,0.0561414868631884,-3.07,-2.8,0.56,-3.17,0.02,2.04,0.00884296163417,-0.2907546941775751,-3.213001121770921
201510,0.0216422660725652,0.0561414868631884,7.75,-2.05,-0.46,0.9,0.02,2.14,0.127616560670507,-0.4606028572081477,-3.3977683704891195
201511,0.0216422660725652,0.0561414868631884,0.56,3.29,-0.42,0.08,0.12,2.09,0.4363182169185187,-0.7475014248341405,-2.9322428452852383
201512,0.0216422660725652,0.0561414868631884,-2.17,-2.97,-2.61,1.15,0.23,2.04,0.6387247515364791,-0.5020203503281473,-2.724417153903462
201601,0.0211,0.0499500499500499,-5.77,-3.48,2.09,-2.85,0.26,1.68,1.2375025026943876,0.5223420491413888,-2.975825329124388
201602,0.0211,0.0499500499500499,-0.07,0.85,-0.57,-0.93,0.31,1.43,0.8472775790126619,-0.545166797713148,-3.332735409925276
201603,0.0211,0.0499500499500499,6.96,1.08,1.19,1.54,0.29,1.49,0.8916160965521946,-0.7308398440659225,-3.554472263104023
201604,0.0211,0.0499500499500499,0.91,1.22,3.28,0.42,0.23,1.6,1.1726257503534845,0.281289368545079,-3.4560951684774475
201605,0.0211,0.0499500499500499,1.78,-0.62,-1.66,0.11,0.27,1.57,1.0784764621246223,-0.2184490422669882,-2.927694114777809
201606,0.0211,0.0499500499500499,-0.05,0.44,-1.48,1.44,0.27,1.22,1.0792865347959424,0.4841641578067879,-3.823302610738085
201607,0.0211,0.0499500499500499,3.95,2.49,-1.27,4.53,0.3,1.16,0.8683633430518256,0.1098984578764783,-4.09185627773166
201608,0.0211,0.0499500499500499,0.49,1.7,3.13,-0.35,0.3,1.28,1.0553158595656864,-0.081549233072975,-3.1965345145068156
201609,0.0211,0.0499500499500499,0.25,1.86,-1.23,0.03,0.29,1.31,1.5486446201652182,-0.0970073535219273,-3.9591065540442325
201610,0.0211,0.0499500499500499,-2.02,-4.04,4.12,2.55,0.33,1.51,1.685924966243646,0.0735863514549128,-3.4814356897293006
201611,0.0211,0.0499500499500499,4.86,7.04,8.19,0.31,0.45,1.92,1.6843334719788938,-0.3919693878997932,-3.776988183203924
201612,0.0211,0.0499500499500499,1.81,0.39,3.56,-1.17,0.51,1.94,2.0507989115119862,0.6977463058695177,-3.99983515277876
201701,0.0203,0.0450856627592425,1.94,-1.43,-2.76,3.34,0.51,1.94,2.510393348257112,-0.2349759773162985,-4.2021294818065345
201702,0.0203,0.0450856627592425,3.57,-2.21,-1.68,-1.06,0.52,1.84,2.8103616813294208,-0.3709562980079739,-3.730304610665603
201703,0.0203,0.0450856627592425,0.17,0.74,-3.32,-0.85,0.74,1.66,2.44119623655914,0.644199763898401,-3.923977709390599
201704,0.0203,0.0450856627592425,1.09,0.47,-2.1,-2.1,0.8,1.49,2.176223471915395,0.9507774086647158,-3.797362568997851
201705,0.0203,0.0450856627592425,1.06,-3.03,-3.78,-3.37,0.89,1.3199999999999998,1.856343166761976,0.1203901280095065,-3.8558472948511437
201706,0.0203,0.0450856627592425,0.78,2.57,1.48,4.08,0.98,1.33,1.640565809959127,0.1944499373805364,-4.129643485106303
201707,0.0203,0.0450856627592425,1.87,-1.66,-0.24,2.0,1.07,1.2299999999999998,1.7251073506566073,-0.2278633178932509,-3.595472523949784
201708,0.0203,0.0450856627592425,0.16,-1.83,-2.09,-0.35,1.01,1.11,1.92812155729698,-0.4300927022110157,-4.1327349994814435
201709,0.0203,0.0450856627592425,2.51,4.77,3.12,2.81,1.03,1.3,2.1805652303711787,0.1047517563979916,-4.215155804530627
201710,0.0203,0.0450856627592425,2.25,-1.93,0.21,-0.74,1.07,1.3099999999999998,2.020757753132485,1.232351661745268,-3.971224161413926
201711,0.0203,0.0450856627592425,3.12,-0.36,-0.08,0.42,1.23,1.19,2.172493864295566,0.2590147735452408,-4.158939754856585
201712,0.0203,0.0450856627592425,1.06,-1.07,0.05,-0.76,1.32,1.0799999999999998,2.129930719552253,0.1951417987610115,-3.5817991797315107
201801,0.0184,0.0423908435777872,5.57,-3.2,-1.33,0.66,1.41,1.3100000000000005,2.151318868063945,-0.0624893428072703,-2.6142406868895556
201802,0.0184,0.0423908435777872,-3.65,0.31,-1.07,-2.37,1.57,1.3,2.263468931091861,0.3665901005879046,-2.865051304201857
201803,0.0184,0.0423908435777872,-2.35,3.58,-0.23,0.32,1.7,1.0400000000000005,2.3309497646499366,0.4701981809177136,-3.0239799572204173
201804,0.0184,0.0423908435777872,0.28,0.93,0.54,-0.78,1.76,1.1900000000000002,2.4709963021052994,1.078497438972037,-3.494097095578315
201805,0.0184,0.0423908435777872,2.65,4.74,-3.18,-0.1,1.86,0.97,2.781921607842497,-0.9247504518765992,-3.6905887271970164
201806,0.0184,0.0423908435777872,0.48,0.81,-2.33,0.63,1.9,0.9500000000000002,2.8075506935940187,0.7825875491131562,-3.6658729753000774
201807,0.0184,0.0423908435777872,3.19,-1.93,0.47,1.78,1.96,1.0,2.854124785561929,0.1366379694628605,-3.830037032109059
201808,0.0184,0.0423908435777872,3.44,0.63,-3.98,1.53,2.03,0.8300000000000001,2.642923856874257,0.7231930818109022,-4.188554759174537
201809,0.0184,0.0423908435777872,0.06,-2.49,-1.69,0.08,2.13,0.92,2.332055105808828,0.0359336553270805,-2.693290892101519
201810,0.0184,0.0423908435777872,-7.68,-4.46,3.44,1.27,2.25,0.8999999999999999,2.492032470218053,-0.1713438873740425,-2.9324447963164064
201811,0.0184,0.0423908435777872,1.69,-0.77,0.28,1.23,2.33,0.6799999999999997,2.147328577667773,0.0586878738345397,-2.495924166746336
201812,0.0184,0.0423908435777872,-9.57,-2.87,-1.85,-1.61,2.37,0.3199999999999998,2.0023809043401064,-0.0058653451370904,-2.9026753046323566
201901,0.0209,0.040048057669203,8.4,3.02,-0.46,8.1,2.37,0.2599999999999998,1.5506772911568325,-0.5977233433274387,-3.769054528893221
201902,0.0209,0.040048057669203,3.4,1.74,-2.67,-0.07,2.39,0.3399999999999998,1.520063800199578,-0.5260561268416342,-3.403022532029947
201903,0.0209,0.040048057669203,1.1,-3.5,-4.1,0.09,2.4,0.0100000000000002,1.853135505274928,-0.0005834918486269,-3.94504201874519
201904,0.0209,0.040048057669203,3.97,-1.17,2.14,0.88,2.38,0.1299999999999999,1.991791453360348,-0.5645316575349613,-3.1512738091420514
201905,0.0209,0.040048057669203,-6.94,-1.58,-2.35,0.81,2.35,-0.2099999999999999,1.793518134549732,0.1673380727857054,-3.422476936030965
201906,0.0209,0.040048057669203,6.93,0.36,-0.72,3.84,2.17,-0.1699999999999999,1.6496824928889486,0.0684441979628802,-3.71470162103275
201907,0.0209,0.040048057669203,1.19,-1.78,0.47,-0.21,2.1,-0.08,1.779757497591694,-0.4543888971824339,-2.7216382401207033
201908,0.0209,0.040048057669203,-2.58,-3.23,-4.77,-2.39,1.95,-0.4499999999999999,1.7467804166683365,0.7368883277986793,-3.7047906232710286
201909,0.0209,0.040048057669203,1.43,0.27,6.74,5.05,1.89,-0.2099999999999999,1.7166173636500748,-0.2373135983902874,-3.247721270718314
201910,0.0209,0.040048057669203,2.06,0.27,-1.92,-0.41,1.65,0.04,1.769183295618193,-0.9063556077888224,-4.04537218207028
201911,0.0209,0.040048057669203,3.87,0.45,-2.0,-0.19,1.54,0.24,2.062202585967987,0.5371930922755563,-3.798083560136258
201912,0.0209,0.040048057669203,2.77,0.97,1.77,0.64,1.54,0.3799999999999999,2.313988772268538,-0.2584485256686308,-3.397649754524804
202001,0.0183,0.0510204081632653,-0.11,-4.38,-6.23,2.56,1.52,-0.01,2.500415482870233,-0.497821051391778,-2.6720092303934075
202002,0.0183,0.0510204081632653,-8.13,0.04,-3.79,-2.39,1.52,-0.3900000000000001,2.339315179889612,0.2527205435563173,-1.3075998492789422
202003,0.0183,0.0510204081632653,-13.39,-8.3,-13.95,-11.6,0.29,0.41,1.5428674833400269,-3.902079049127749,-2.1234839577306652
202004,0.0183,0.0510204081632653,13.65,2.58,-1.26,15.68,0.14,0.5,0.3452045562299277,-13.381462763343263,-2.752027244535966
202005,0.0183,0.0510204081632653,5.58,1.97,-4.89,-3.28,0.13,0.52,0.2264091817149038,1.625690472222141,-2.466244530152693
202006,0.0183,0.0510204081632653,2.46,1.97,-2.17,-1.9,0.16,0.5,0.716024126133119,6.501212005601742,-3.216398692006293
202007,0.0183,0.0510204081632653,5.77,-3.2,-1.37,-3.3,0.13,0.42,1.014138490721006,3.7699931740614367,-3.602143305760961
202008,0.0183,0.0510204081632653,7.63,-0.89,-2.96,-2.36,0.1,0.62,1.3090732995129972,0.9195448268894068,-2.6585011229252005
202009,0.0183,0.0510204081632653,-3.63,0.01,-2.68,0.41,0.11,0.58,1.3714811450580957,-0.0455739554751866,-2.8050913329714535
202010,0.0183,0.0510204081632653,-2.1,4.64,4.22,0.58,0.1,0.78,1.182534869617946,0.6101556272458231,-2.9973287258412733
202011,0.0183,0.0510204081632653,12.47,7.12,2.13,3.01,0.09,0.75,1.1675581742648378,0.4430193343924804,-3.6480492852650035
202012,0.0183,0.0510204081632653,4.63,4.79,-1.5,-2.98,0.09,0.8400000000000001,1.3220373062765134,1.1553185953638634,-3.088273024106912
202101,0.0158,0.040192926045016,-0.03,6.92,2.97,0.76,0.08,1.03,1.39478144048919,0.8249009445228328,-3.2507228015495513
202102,0.0158,0.040192926045016,2.78,4.53,7.17,4.5,0.04,1.4,1.693359254459037,-3.451180155410427,-3.001122431655934
202103,0.0158,0.040192926045016,3.08,-0.86,7.39,-0.9,0.03,1.71,2.63051866544759,2.8945922595581264,-3.4250816905987187
202104,0.0158,0.040192926045016,4.93,-3.15,-0.95,1.32,0.02,1.63,4.130546834731286,0.1564170210251125,-3.25231870235058
202105,0.0158,0.040192926045016,0.29,1.23,7.09,1.34,0.02,1.56,4.915034314568456,0.8772126167226002,-3.7031822475807568
202106,0.0158,0.040192926045016,2.75,-0.34,-7.83,3.11,0.04,1.41,5.281610671398451,0.3618730257345381,-3.3954363887670067
202107,0.0158,0.040192926045016,1.27,-4.63,-1.78,-0.71,0.05,1.19,5.221505509567215,0.616523430905147,-3.7042298389875166
202108,0.0158,0.040192926045016,2.91,-0.68,-0.15,-1.54,0.05,1.25,5.188291938275547,0.0023970492323943,-3.287988409417831
202109,0.0158,0.040192926045016,-4.37,1.13,5.09,0.76,0.04,1.48,5.383630287391039,-1.0627662283833716,-3.3835097891935053
202110,0.0158,0.040192926045016,6.65,-2.7,-0.49,-1.61,0.05,1.5,6.237753855374462,1.254878287607486,-3.3125434277484853
202111,0.0158,0.040192926045016,-1.55,-1.77,-0.45,-2.75,0.05,1.38,6.862387994463481,0.889890284084971,-2.9920628318577345
202112,0.0158,0.040192926045016,3.1,-0.77,3.26,-0.21,0.06,1.46,7.194458755509747,-0.3074198766565561,-2.9426408565610944
202201,0.0129,0.0278086763070077,-6.25,-4.04,12.75,-4.7,0.15,1.64,7.595278888254331,0.1354994746545657,-2.8029210449109714
202202,0.0129,0.0278086763070077,-2.29,2.94,3.08,-3.31,0.33,1.5,7.954847176810631,0.6472802647325748,-2.675141257349932
202203,0.0129,0.0278086763070077,3.05,-2.16,-1.8,0.08,0.44,1.88,8.515216258861358,0.7881852855032623,-2.656559367874699
202204,0.0129,0.0278086763070077,-9.46,-0.41,6.17,-1.97,0.76,2.13,8.22777215284809,0.3096274322293535,-2.42938456172702
202205,0.0129,0.0278086763070077,-0.34,-0.05,8.39,-2.09,0.98,1.87,8.502331957503229,-0.0178996510540874,-2.466599119239694
202206,0.0129,0.0278086763070077,-8.43,1.31,-5.98,1.65,1.49,1.49,8.932986890105287,-0.0881521042179644,-2.8742212563921097
202207,0.0129,0.0278086763070077,9.57,1.86,-4.1,6.32,2.23,0.4399999999999999,8.413182025581012,0.4348194452424625,-2.8495579676918212
202208,0.0129,0.0278086763070077,-3.77,1.49,0.3,1.7,2.63,0.52,8.227361014402469,0.0985137608985553,-2.655833265496694
202209,0.0129,0.0278086763070077,-9.35,-0.97,0.06,-1.61,3.13,0.7000000000000002,8.214853956529966,0.2846919243973067,-2.517672854493513
202210,0.0129,0.0278086763070077,7.83,1.86,8.05,0.33,3.72,0.3799999999999994,7.762492676893706,-0.1532914188680734,-2.530221201582776
202211,0.0129,0.0278086763070077,4.6,-2.67,1.38,0.55,4.15,-0.4700000000000002,7.135348084575055,-0.3325929480234024,-2.9569930227577452
